chr1	39081567	39081568	39081567	39081568	1.0
chr1	39081567	39081568	39081567	39081568	1.0
chr1	39081567	39081568	39081567	39081568	1.0
chr1	57093415	57093416	57093415	57093416	1.0
chr1	57093415	57093416	57093415	57093416	1.0
chr1	57093415	57093416	57093415	57093416	1.0
chr1	74305803	74305804	74305803	74305804	1.0
chr1	74305803	74305804	74305803	74305804	1.0
chr1	74305803	74305804	74305803	74305804	1.0
chr1	81831636	81831637	81831636	81831637	1.0
chr1	81831636	81831637	81831636	81831637	1.0
chr1	81831636	81831637	81831636	81831637	1.0
chr1	81880299	81880300	81880299	81880300	1.0
chr1	81880299	81880300	81880299	81880300	1.0
chr1	81880299	81880300	81880299	81880300	1.0
chr1	89920913	89920914	89920913	89920914	1.0
chr1	89920913	89920914	89920913	89920914	1.0
chr1	89920913	89920914	89920913	89920914	1.0
chr1	99119823	99119824	99119823	99119824	1.0
chr1	99119823	99119824	99119823	99119824	1.0
chr1	99119823	99119824	99119823	99119824	1.0
chr1	99119824	99119825	99119824	99119825	1.0
chr1	99119824	99119825	99119824	99119825	1.0
chr1	99119824	99119825	99119824	99119825	1.0
chr1	107518783	107518784	107518783	107518784	1.0
chr1	107518783	107518784	107518783	107518784	1.0
chr1	107518783	107518784	107518783	107518784	1.0
chr1	156326903	156326904	156326903	156326904	1.0
chr1	156326903	156326904	156326903	156326904	1.0
chr1	156326903	156326904	156326903	156326904	1.0
chr1	156326907	156326908	156326907	156326908	1.0
chr1	156326907	156326908	156326907	156326908	1.0
chr1	156326907	156326908	156326907	156326908	1.0
chr1	159131000	159131001	159131000	159131001	1.0
chr1	159131000	159131001	159131000	159131001	1.0
chr1	159131000	159131001	159131000	159131001	1.0
chr1	194308807	194308808	194308807	194308808	1.0
chr1	194308807	194308808	194308807	194308808	1.0
chr1	194308807	194308808	194308807	194308808	1.0
chr1	212867784	212867785	212988539	212988540	0.500715
chr1	212868019	212868020	212988539	212988540	0.500715
chr1	212872573	212872574	212988539	212988540	0.500715
chr1	212876497	212876498	212988539	212988540	0.500715
chr1	212877201	212877202	212988539	212988540	0.500715
chr1	212877209	212877210	212988539	212988540	0.500715
chr1	212877427	212877428	212988539	212988540	0.500715
chr1	212878808	212878809	212988539	212988540	0.573876
chr1	212878827	212878828	212988539	212988540	0.573876
chr1	212882449	212882450	212988539	212988540	0.702339
chr1	212883165	212883166	212988539	212988540	0.61037
chr1	212883165	212883166	212988539	212988540	1.0
chr1	212884368	212884369	212988539	212988540	0.61037
chr1	212884368	212884369	212988539	212988540	1.0
chr1	212884449	212884450	212988539	212988540	0.804824
chr1	212884449	212884450	212988539	212988540	0.972679
chr1	212884449	212884450	212988539	212988540	1.0
chr1	212885386	212885387	212988539	212988540	0.804824
chr1	212885386	212885387	212988539	212988540	0.972679
chr1	212885386	212885387	212988539	212988540	1.0
chr1	212886086	212886087	212988539	212988540	0.804824
chr1	212886086	212886087	212988539	212988540	0.972679
chr1	212886086	212886087	212988539	212988540	1.0
chr1	212886286	212886287	212988539	212988540	0.804824
chr1	212886286	212886287	212988539	212988540	0.972679
chr1	212886286	212886287	212988539	212988540	1.0
chr1	212887060	212887061	212988539	212988540	0.972679
chr1	212887060	212887061	212988539	212988540	1.0
chr1	212888608	212888609	212988539	212988540	0.804824
chr1	212888608	212888609	212988539	212988540	0.972679
chr1	212888608	212888609	212988539	212988540	1.0
chr1	212890948	212890949	212988539	212988540	0.833217
chr1	212891389	212891390	212988539	212988540	0.804824
chr1	212891389	212891390	212988539	212988540	0.972679
chr1	212891389	212891390	212988539	212988540	1.0
chr1	212892407	212892408	212988539	212988540	0.804824
chr1	212892407	212892408	212988539	212988540	0.972679
chr1	212892407	212892408	212988539	212988540	1.0
chr1	212892835	212892836	212988539	212988540	0.804824
chr1	212892835	212892836	212988539	212988540	0.972679
chr1	212892835	212892836	212988539	212988540	1.0
chr1	212893343	212893344	212988539	212988540	0.804824
chr1	212893343	212893344	212988539	212988540	0.972679
chr1	212893343	212893344	212988539	212988540	1.0
chr1	212894356	212894357	212988539	212988540	0.804824
chr1	212894356	212894357	212988539	212988540	0.972679
chr1	212894356	212894357	212988539	212988540	1.0
chr1	212894390	212894391	212988539	212988540	0.804824
chr1	212894390	212894391	212988539	212988540	0.972679
chr1	212894390	212894391	212988539	212988540	1.0
chr1	212894454	212894455	212988539	212988540	0.804824
chr1	212894454	212894455	212988539	212988540	0.972679
chr1	212894454	212894455	212988539	212988540	1.0
chr1	212894515	212894516	212988539	212988540	0.804824
chr1	212894515	212894516	212988539	212988540	0.972679
chr1	212894515	212894516	212988539	212988540	1.0
chr1	212894577	212894578	212988539	212988540	0.594166
chr1	212894577	212894578	212988539	212988540	0.595181
chr1	212895184	212895185	212988539	212988540	0.804824
chr1	212895184	212895185	212988539	212988540	0.972679
chr1	212895184	212895185	212988539	212988540	1.0
chr1	212897617	212897618	212988539	212988540	0.612509
chr1	212897826	212897827	212988539	212988540	1.0
chr1	212897826	212897827	212988539	212988540	1.0
chr1	212897826	212897827	212988539	212988540	1.0
chr1	212897831	212897832	212988539	212988540	1.0
chr1	212897831	212897832	212988539	212988540	1.0
chr1	212897831	212897832	212988539	212988540	1.0
chr1	212897856	212897857	212988539	212988540	1.0
chr1	212897856	212897857	212988539	212988540	1.0
chr1	212897856	212897857	212988539	212988540	1.0
chr1	212898042	212898043	212988539	212988540	1.0
chr1	212898042	212898043	212988539	212988540	1.0
chr1	212898042	212898043	212988539	212988540	1.0
chr1	212898202	212898203	212988539	212988540	1.0
chr1	212898202	212898203	212988539	212988540	1.0
chr1	212898202	212898203	212988539	212988540	1.0
chr1	212898235	212898236	212988539	212988540	0.63981
chr1	212898299	212898300	212988539	212988540	0.972679
chr1	212898299	212898300	212988539	212988540	1.0
chr1	212898299	212898300	212988539	212988540	1.0
chr1	212898622	212898623	212988539	212988540	1.0
chr1	212898622	212898623	212988539	212988540	1.0
chr1	212898622	212898623	212988539	212988540	1.0
chr1	212898819	212898820	212988539	212988540	0.972649
chr1	212898819	212898820	212988539	212988540	1.0
chr1	212898819	212898820	212988539	212988540	1.0
chr1	212898997	212898998	212988539	212988540	0.612849
chr1	212899049	212899050	212988539	212988540	1.0
chr1	212899049	212899050	212988539	212988540	1.0
chr1	212899049	212899050	212988539	212988540	1.0
chr1	212903286	212903287	212988539	212988540	1.0
chr1	212903286	212903287	212988539	212988540	1.0
chr1	212903286	212903287	212988539	212988540	1.0
chr1	212904543	212904544	212988539	212988540	1.0
chr1	212904543	212904544	212988539	212988540	1.0
chr1	212904543	212904544	212988539	212988540	1.0
chr1	212904988	212904989	212988539	212988540	0.972679
chr1	212904988	212904989	212988539	212988540	1.0
chr1	212904988	212904989	212988539	212988540	1.0
chr1	212905448	212905449	212988539	212988540	0.63981
chr1	212905607	212905608	212988539	212988540	0.566265
chr1	212905607	212905608	212988539	212988540	0.922136
chr1	212905607	212905608	212988539	212988540	1.0
chr1	212905714	212905715	212988539	212988540	1.0
chr1	212905714	212905715	212988539	212988540	1.0
chr1	212905714	212905715	212988539	212988540	1.0
chr1	212905886	212905887	212988539	212988540	1.0
chr1	212905886	212905887	212988539	212988540	1.0
chr1	212905886	212905887	212988539	212988540	1.0
chr1	212906544	212906545	212988539	212988540	1.0
chr1	212906544	212906545	212988539	212988540	1.0
chr1	212906544	212906545	212988539	212988540	1.0
chr1	212910576	212910577	212988539	212988540	1.0
chr1	212910576	212910577	212988539	212988540	1.0
chr1	212910576	212910577	212988539	212988540	1.0
chr1	212912096	212912097	212988539	212988540	1.0
chr1	212912096	212912097	212988539	212988540	1.0
chr1	212912096	212912097	212988539	212988540	1.0
chr1	212912097	212912098	212988539	212988540	1.0
chr1	212912097	212912098	212988539	212988540	1.0
chr1	212912097	212912098	212988539	212988540	1.0
chr1	212912457	212912458	212988539	212988540	1.0
chr1	212912457	212912458	212988539	212988540	1.0
chr1	212912457	212912458	212988539	212988540	1.0
chr1	212912531	212912532	212988539	212988540	1.0
chr1	212912531	212912532	212988539	212988540	1.0
chr1	212912531	212912532	212988539	212988540	1.0
chr1	212913197	212913198	212988539	212988540	1.0
chr1	212913197	212913198	212988539	212988540	1.0
chr1	212913197	212913198	212988539	212988540	1.0
chr1	212913832	212913833	212988539	212988540	0.97197
chr1	212913832	212913833	212988539	212988540	1.0
chr1	212914082	212914083	212988539	212988540	0.63981
chr1	212914542	212914543	212988539	212988540	1.0
chr1	212914542	212914543	212988539	212988540	1.0
chr1	212914542	212914543	212988539	212988540	1.0
chr1	212914751	212914752	212988539	212988540	1.0
chr1	212914751	212914752	212988539	212988540	1.0
